timestamp,multiplicity,observed_count,rate_per_min,random_expected_count
2026-06-12T17:50:00+00:00,4,3386,338.6,0.0
2026-06-12T18:00:00+00:00,2,7149,714.9,1.68140711
2026-06-12T18:00:00+00:00,3,5260,526.0,2.416e-05
2026-06-12T18:00:00+00:00,4,3277,327.7,0.0
2026-06-12T18:10:00+00:00,2,7180,718.0,1.68211959
2026-06-12T18:10:00+00:00,3,5277,527.7,2.418e-05
2026-06-12T18:10:00+00:00,4,3261,326.1,0.0
2026-06-12T18:20:00+00:00,2,7103,710.3,1.60409067
2026-06-12T18:20:00+00:00,3,5105,510.5,2.251e-05
2026-06-12T18:20:00+00:00,4,3213,321.3,0.0
2026-06-12T18:30:00+00:00,2,7440,744.0,1.76781763
2026-06-12T18:30:00+00:00,3,5363,536.3,2.605e-05
2026-06-12T18:30:00+00:00,4,3383,338.3,0.0
2026-06-12T18:40:00+00:00,2,7087,708.7,1.5998562
2026-06-12T18:40:00+00:00,3,5100,510.0,2.243e-05
2026-06-12T18:40:00+00:00,4,3200,320.0,0.0
2026-06-12T18:50:00+00:00,2,7224,722.4,1.65437536
2026-06-12T18:50:00+00:00,3,5064,506.4,2.358e-05
2026-06-12T18:50:00+00:00,4,3338,333.8,0.0
2026-06-12T19:00:00+00:00,2,7212,721.2,1.64956262
2026-06-12T19:00:00+00:00,3,5074,507.4,2.349e-05
2026-06-12T19:00:00+00:00,4,3313,331.3,0.0
2026-06-12T19:10:00+00:00,2,7131,713.1,1.61867114
2026-06-12T19:10:00+00:00,3,5111,511.1,2.283e-05
2026-06-12T19:10:00+00:00,4,3241,324.1,0.0
2026-06-12T19:20:00+00:00,2,6837,683.7,1.58704535
2026-06-12T19:20:00+00:00,3,5124,512.4,2.216e-05
2026-06-12T19:20:00+00:00,4,3269,326.9,0.0
2026-06-12T19:30:00+00:00,2,7003,700.3,1.63530498
2026-06-12T19:30:00+00:00,3,5154,515.4,2.318e-05
2026-06-12T19:30:00+00:00,4,3319,331.9,0.0
2026-06-12T19:40:00+00:00,2,7007,700.7,1.62344091
2026-06-12T19:40:00+00:00,3,5316,531.6,2.292e-05
2026-06-12T19:40:00+00:00,4,3164,316.4,0.0
2026-06-12T19:50:00+00:00,2,7147,714.7,1.59486799
2026-06-12T19:50:00+00:00,3,5025,502.5,2.232e-05
2026-06-12T19:50:00+00:00,4,3221,322.1,0.0
2026-06-12T20:00:00+00:00,2,6964,696.4,1.64606665
2026-06-12T20:00:00+00:00,3,5268,526.8,2.34e-05
2026-06-12T20:00:00+00:00,4,3294,329.4,0.0
2026-06-12T20:10:00+00:00,2,7126,712.6,1.66996214
2026-06-12T20:10:00+00:00,3,5216,521.6,2.392e-05
2026-06-12T20:10:00+00:00,4,3314,331.4,0.0
2026-06-12T20:20:00+00:00,2,7230,723.0,1.70513407
2026-06-12T20:20:00+00:00,3,5298,529.8,2.467e-05
2026-06-12T20:20:00+00:00,4,3291,329.1,0.0
2026-06-12T20:30:00+00:00,2,6937,693.7,1.57650859
2026-06-12T20:30:00+00:00,3,5119,511.9,2.194e-05
2026-06-12T20:30:00+00:00,4,3198,319.8,0.0
2026-06-12T20:40:00+00:00,2,7195,719.5,1.67120701
2026-06-12T20:40:00+00:00,3,5175,517.5,2.394e-05
2026-06-12T20:40:00+00:00,4,3316,331.6,0.0
2026-06-12T20:50:00+00:00,2,7111,711.1,1.64817102
2026-06-12T20:50:00+00:00,3,5214,521.4,2.345e-05
2026-06-12T20:50:00+00:00,4,3228,322.8,0.0
2026-06-12T21:00:00+00:00,2,7236,723.6,1.69872011
2026-06-12T21:00:00+00:00,3,5260,526.0,2.453e-05
2026-06-12T21:00:00+00:00,4,3322,332.2,0.0
2026-06-12T21:10:00+00:00,2,7131,713.1,1.66385301
2026-06-12T21:10:00+00:00,3,5147,514.7,2.378e-05
2026-06-12T21:10:00+00:00,4,3332,333.2,0.0
2026-06-12T21:20:00+00:00,2,7020,702.0,1.5748181
2026-06-12T21:20:00+00:00,3,5079,507.9,2.19e-05
2026-06-12T21:20:00+00:00,4,3158,315.8,0.0
2026-06-12T21:30:00+00:00,2,7116,711.6,1.58321912
2026-06-12T21:30:00+00:00,3,4970,497.0,2.208e-05
2026-06-12T21:30:00+00:00,4,3259,325.9,0.0
2026-06-12T21:40:00+00:00,2,7199,719.9,1.68861461
2026-06-12T21:40:00+00:00,3,5215,521.5,2.432e-05
2026-06-12T21:40:00+00:00,4,3383,338.3,0.0
2026-06-12T21:50:00+00:00,2,7044,704.4,1.69727769
2026-06-12T21:50:00+00:00,3,5290,529.0,2.451e-05
2026-06-12T21:50:00+00:00,4,3376,337.6,0.0
2026-06-12T22:00:00+00:00,2,7164,716.4,1.6651782
2026-06-12T22:00:00+00:00,3,5207,520.7,2.382e-05
2026-06-12T22:00:00+00:00,4,3296,329.6,0.0
2026-06-12T22:10:00+00:00,2,7024,702.4,1.58390583
2026-06-12T22:10:00+00:00,3,5064,506.4,2.209e-05
2026-06-12T22:10:00+00:00,4,3186,318.6,0.0
2026-06-12T22:20:00+00:00,2,7153,715.3,1.63383134
2026-06-12T22:20:00+00:00,3,5175,517.5,2.314e-05
2026-06-12T22:20:00+00:00,4,3188,318.8,0.0
2026-06-12T22:30:00+00:00,2,7181,718.1,1.6690141
2026-06-12T22:30:00+00:00,3,5196,519.6,2.39e-05
2026-06-12T22:30:00+00:00,4,3282,328.2,0.0
2026-06-12T22:40:00+00:00,2,6927,692.7,1.56121189
2026-06-12T22:40:00+00:00,3,4985,498.5,2.162e-05
2026-06-12T22:40:00+00:00,4,3213,321.3,0.0
2026-06-12T22:50:00+00:00,2,7161,716.1,1.69713251
2026-06-12T22:50:00+00:00,3,5385,538.5,2.45e-05
2026-06-12T22:50:00+00:00,4,3234,323.4,0.0
2026-06-12T23:00:00+00:00,2,7107,710.7,1.64826249
2026-06-12T23:00:00+00:00,3,5248,524.8,2.345e-05
2026-06-12T23:00:00+00:00,4,3219,321.9,0.0
2026-06-12T23:10:00+00:00,2,6740,674.0,1.52770025
2026-06-12T23:10:00+00:00,3,5032,503.2,2.092e-05
2026-06-12T23:10:00+00:00,4,3174,317.4,0.0
2026-06-12T23:20:00+00:00,2,6995,699.5,1.58035571
2026-06-12T23:20:00+00:00,3,4981,498.1,2.202e-05
2026-06-12T23:20:00+00:00,4,3293,329.3,0.0
2026-06-12T23:30:00+00:00,2,7275,727.5,1.70040377
2026-06-12T23:30:00+00:00,3,5233,523.3,2.458e-05
2026-06-12T23:30:00+00:00,4,3317,331.7,0.0
2026-06-12T23:40:00+00:00,2,7207,720.7,1.67185507
2026-06-12T23:40:00+00:00,3,5237,523.7,2.396e-05
2026-06-12T23:40:00+00:00,4,3265,326.5,0.0
2026-06-12T23:50:00+00:00,2,6907,690.7,1.61215708
2026-06-12T23:50:00+00:00,3,5181,518.1,2.269e-05
2026-06-12T23:50:00+00:00,4,3259,325.9,0.0
2026-06-13T00:00:00+00:00,2,7156,715.6,1.62283439
2026-06-13T00:00:00+00:00,3,5171,517.1,2.292e-05
2026-06-13T00:00:00+00:00,4,3175,317.5,0.0
2026-06-13T00:10:00+00:00,2,7162,716.2,1.61543366
2026-06-13T00:10:00+00:00,3,5126,512.6,2.275e-05
2026-06-13T00:10:00+00:00,4,3194,319.4,0.0
2026-06-13T00:20:00+00:00,2,7152,715.2,1.62521439
2026-06-13T00:20:00+00:00,3,5241,524.1,2.296e-05
2026-06-13T00:20:00+00:00,4,3143,314.3,0.0
2026-06-13T00:30:00+00:00,2,7127,712.7,1.64846341
2026-06-13T00:30:00+00:00,3,5178,517.8,2.346e-05
2026-06-13T00:30:00+00:00,4,3271,327.1,0.0
2026-06-13T00:40:00+00:00,2,7089,708.9,1.61996008
2026-06-13T00:40:00+00:00,3,5147,514.7,2.284e-05
2026-06-13T00:40:00+00:00,4,3210,321.0,0.0
2026-06-13T00:50:00+00:00,2,7059,705.9,1.56425744
2026-06-13T00:50:00+00:00,3,5053,505.3,2.167e-05
2026-06-13T00:50:00+00:00,4,3126,312.6,0.0
2026-06-13T01:00:00+00:00,2,7158,715.8,1.63263933
2026-06-13T01:00:00+00:00,3,5160,516.0,2.312e-05
2026-06-13T01:00:00+00:00,4,3225,322.5,0.0
2026-06-13T01:10:00+00:00,2,7174,717.4,1.69397445
2026-06-13T01:10:00+00:00,3,5323,532.3,2.443e-05
2026-06-13T01:10:00+00:00,4,3281,328.1,0.0
2026-06-13T01:20:00+00:00,2,6947,694.7,1.5646583
2026-06-13T01:20:00+00:00,3,5118,511.8,2.169e-05
2026-06-13T01:20:00+00:00,4,3107,310.7,0.0
2026-06-13T01:30:00+00:00,2,6997,699.7,1.5507636
2026-06-13T01:30:00+00:00,3,4987,498.7,2.14e-05
2026-06-13T01:30:00+00:00,4,3177,317.7,0.0
2026-06-13T01:40:00+00:00,2,7104,710.4,1.62854706
2026-06-13T01:40:00+00:00,3,5139,513.9,2.303e-05
2026-06-13T01:40:00+00:00,4,3260,326.0,0.0
2026-06-13T01:50:00+00:00,2,7201,720.1,1.64821434
2026-06-13T01:50:00+00:00,3,5163,516.3,2.346e-05
2026-06-13T01:50:00+00:00,4,3239,323.9,0.0
2026-06-13T02:00:00+00:00,2,6993,699.3,1.6139045
2026-06-13T02:00:00+00:00,3,5247,524.7,2.272e-05
2026-06-13T02:00:00+00:00,4,3179,317.9,0.0
2026-06-13T02:10:00+00:00,2,7035,703.5,1.63354327
2026-06-13T02:10:00+00:00,3,5225,522.5,2.314e-05
2026-06-13T02:10:00+00:00,4,3220,322.0,0.0
2026-06-13T02:20:00+00:00,2,7115,711.5,1.57889842
2026-06-13T02:20:00+00:00,3,4962,496.2,2.2e-05
2026-06-13T02:20:00+00:00,4,3254,325.4,0.0
2026-06-13T02:30:00+00:00,2,7003,700.3,1.60794307
2026-06-13T02:30:00+00:00,3,5179,517.9,2.26e-05
2026-06-13T02:30:00+00:00,4,3235,323.5,0.0
2026-06-13T02:40:00+00:00,2,6835,683.5,1.5432356
2026-06-13T02:40:00+00:00,3,5021,502.1,2.125e-05
2026-06-13T02:40:00+00:00,4,3189,318.9,0.0
2026-06-13T02:50:00+00:00,2,7111,711.1,1.62786009
2026-06-13T02:50:00+00:00,3,5144,514.4,2.302e-05
2026-06-13T02:50:00+00:00,4,3247,324.7,0.0
2026-06-13T03:00:00+00:00,2,7154,715.4,1.58649135
2026-06-13T03:00:00+00:00,3,5039,503.9,2.215e-05
2026-06-13T03:00:00+00:00,4,3168,316.8,0.0
2026-06-13T03:10:00+00:00,2,7127,712.7,1.66012635
2026-06-13T03:10:00+00:00,3,5266,526.6,2.37e-05
2026-06-13T03:10:00+00:00,4,3226,322.6,0.0
2026-06-13T03:20:00+00:00,2,7172,717.2,1.63129353
2026-06-13T03:20:00+00:00,3,5221,522.1,2.308e-05
2026-06-13T03:20:00+00:00,4,3189,318.9,0.0
2026-06-13T03:30:00+00:00,2,7127,712.7,1.5920031
2026-06-13T03:30:00+00:00,3,5058,505.8,2.226e-05
2026-06-13T03:30:00+00:00,4,3237,323.7,0.0
2026-06-13T03:40:00+00:00,2,7004,700.4,1.60211426
2026-06-13T03:40:00+00:00,3,5086,508.6,2.248e-05
2026-06-13T03:40:00+00:00,4,3279,327.9,0.0
2026-06-13T03:50:00+00:00,2,6812,681.2,1.54352815
2026-06-13T03:50:00+00:00,3,5044,504.4,2.125e-05
2026-06-13T03:50:00+00:00,4,3205,320.5,0.0
2026-06-13T04:00:00+00:00,2,7098,709.8,1.62164462
2026-06-13T04:00:00+00:00,3,5044,504.4,2.289e-05
2026-06-13T04:00:00+00:00,4,3291,329.1,0.0
2026-06-13T04:10:00+00:00,2,7219,721.9,1.63337562
2026-06-13T04:10:00+00:00,3,5089,508.9,2.314e-05
2026-06-13T04:10:00+00:00,4,3288,328.8,0.0
2026-06-13T04:20:00+00:00,2,6969,696.9,1.58848774
2026-06-13T04:20:00+00:00,3,5115,511.5,2.219e-05
2026-06-13T04:20:00+00:00,4,3216,321.6,0.0
2026-06-13T04:30:00+00:00,2,6990,699.0,1.60497638
2026-06-13T04:30:00+00:00,3,5020,502.0,2.254e-05
2026-06-13T04:30:00+00:00,4,3317,331.7,0.0
2026-06-13T04:40:00+00:00,2,7083,708.3,1.62450622
2026-06-13T04:40:00+00:00,3,5199,519.9,2.295e-05
2026-06-13T04:40:00+00:00,4,3213,321.3,0.0
2026-06-13T04:50:00+00:00,2,6822,682.2,1.54244789
2026-06-13T04:50:00+00:00,3,4977,497.7,2.123e-05
2026-06-13T04:50:00+00:00,4,3260,326.0,0.0
2026-06-13T05:00:00+00:00,2,6965,696.5,1.5912293
2026-06-13T05:00:00+00:00,3,5095,509.5,2.225e-05
2026-06-13T05:00:00+00:00,4,3237,323.7,0.0
2026-06-13T05:10:00+00:00,2,7075,707.5,1.64581524
2026-06-13T05:10:00+00:00,3,5206,520.6,2.34e-05
2026-06-13T05:10:00+00:00,4,3289,328.9,0.0
2026-06-13T05:20:00+00:00,2,6924,692.4,1.67986014
2026-06-13T05:20:00+00:00,3,5375,537.5,2.413e-05
2026-06-13T05:20:00+00:00,4,3312,331.2,0.0
2026-06-13T05:30:00+00:00,2,6983,698.3,1.63588065
2026-06-13T05:30:00+00:00,3,5260,526.0,2.319e-05
2026-06-13T05:30:00+00:00,4,3212,321.2,0.0
2026-06-13T05:40:00+00:00,2,6987,698.7,1.59669129
2026-06-13T05:40:00+00:00,3,5098,509.8,2.236e-05
2026-06-13T05:40:00+00:00,4,3248,324.8,0.0
2026-06-13T05:50:00+00:00,2,6954,695.4,1.60226945
2026-06-13T05:50:00+00:00,3,5180,518.0,2.247e-05
2026-06-13T05:50:00+00:00,4,3196,319.6,0.0
2026-06-13T06:00:00+00:00,2,7070,707.0,1.62325113
2026-06-13T06:00:00+00:00,3,5138,513.8,2.293e-05
2026-06-13T06:00:00+00:00,4,3276,327.6,0.0
2026-06-13T06:10:00+00:00,2,6994,699.4,1.64914881
2026-06-13T06:10:00+00:00,3,5213,521.3,2.347e-05
2026-06-13T06:10:00+00:00,4,3314,331.4,0.0
2026-06-13T06:20:00+00:00,2,7221,722.1,1.63971142
2026-06-13T06:20:00+00:00,3,5161,516.1,2.327e-05
2026-06-13T06:20:00+00:00,4,3227,322.7,0.0
2026-06-13T06:30:00+00:00,2,7179,717.9,1.68167009
2026-06-13T06:30:00+00:00,3,5271,527.1,2.417e-05
2026-06-13T06:30:00+00:00,4,3267,326.7,0.0
2026-06-13T06:40:00+00:00,2,7009,700.9,1.59778931
2026-06-13T06:40:00+00:00,3,5035,503.5,2.239e-05
2026-06-13T06:40:00+00:00,4,3289,328.9,0.0
2026-06-13T06:50:00+00:00,2,6832,683.2,1.58051188
2026-06-13T06:50:00+00:00,3,5053,505.3,2.203e-05
2026-06-13T06:50:00+00:00,4,3302,330.2,0.0
2026-06-13T07:00:00+00:00,2,7031,703.1,1.58561842
2026-06-13T07:00:00+00:00,3,5086,508.6,2.213e-05
2026-06-13T07:00:00+00:00,4,3209,320.9,0.0
2026-06-13T07:10:00+00:00,2,6941,694.1,1.62963387
2026-06-13T07:10:00+00:00,3,5264,526.4,2.306e-05
2026-06-13T07:10:00+00:00,4,3223,322.3,0.0
2026-06-13T07:20:00+00:00,2,7061,706.1,1.64406901
2026-06-13T07:20:00+00:00,3,5118,511.8,2.336e-05
2026-06-13T07:20:00+00:00,4,3353,335.3,0.0
2026-06-13T07:30:00+00:00,2,7033,703.3,1.59356025
2026-06-13T07:30:00+00:00,3,5129,512.9,2.229e-05
2026-06-13T07:30:00+00:00,4,3162,316.2,0.0
2026-06-13T07:40:00+00:00,2,7128,712.8,1.58128706
2026-06-13T07:40:00+00:00,3,5054,505.4,2.204e-05
2026-06-13T07:40:00+00:00,4,3187,318.7,0.0
2026-06-13T07:50:00+00:00,2,7014,701.4,1.59703921
2026-06-13T07:50:00+00:00,3,5077,507.7,2.236e-05
2026-06-13T07:50:00+00:00,4,3247,324.7,0.0
2026-06-13T08:00:00+00:00,2,7107,710.7,1.631171
2026-06-13T08:00:00+00:00,3,5141,514.1,2.309e-05
2026-06-13T08:00:00+00:00,4,3277,327.7,0.0
2026-06-13T08:10:00+00:00,2,6963,696.3,1.60716148
2026-06-13T08:10:00+00:00,3,5100,510.0,2.258e-05
2026-06-13T08:10:00+00:00,4,3280,328.0,0.0
2026-06-13T08:20:00+00:00,2,7045,704.5,1.60225883
2026-06-13T08:20:00+00:00,3,5120,512.0,2.248e-05
2026-06-13T08:20:00+00:00,4,3193,319.3,0.0
2026-06-13T08:30:00+00:00,2,6981,698.1,1.56370996
2026-06-13T08:30:00+00:00,3,5024,502.4,2.167e-05
2026-06-13T08:30:00+00:00,4,3211,321.1,0.0
2026-06-13T08:40:00+00:00,2,6956,695.6,1.61658489
2026-06-13T08:40:00+00:00,3,5195,519.5,2.278e-05
2026-06-13T08:40:00+00:00,4,3275,327.5,0.0
2026-06-13T08:50:00+00:00,2,7053,705.3,1.63684471
2026-06-13T08:50:00+00:00,3,5152,515.2,2.32e-05
2026-06-13T08:50:00+00:00,4,3297,329.7,0.0
2026-06-13T09:00:00+00:00,2,6937,693.7,1.57040399
2026-06-13T09:00:00+00:00,3,5145,514.5,2.181e-05
2026-06-13T09:00:00+00:00,4,3142,314.2,0.0
2026-06-13T09:10:00+00:00,2,7170,717.0,1.61410385
2026-06-13T09:10:00+00:00,3,5098,509.8,2.273e-05
2026-06-13T09:10:00+00:00,4,3202,320.2,0.0
2026-06-13T09:20:00+00:00,2,7200,720.0,1.62065436
2026-06-13T09:20:00+00:00,3,5122,512.2,2.287e-05
2026-06-13T09:20:00+00:00,4,3152,315.2,0.0
2026-06-13T09:30:00+00:00,2,6779,677.9,1.4762261
2026-06-13T09:30:00+00:00,3,4862,486.2,1.99e-05
2026-06-13T09:30:00+00:00,4,3243,324.3,0.0
2026-06-13T09:40:00+00:00,2,6766,676.6,1.43513907
2026-06-13T09:40:00+00:00,3,4701,470.1,1.907e-05
2026-06-13T09:40:00+00:00,4,3132,313.2,0.0
2026-06-13T09:50:00+00:00,2,6958,695.8,1.52966254
2026-06-13T09:50:00+00:00,3,4846,484.6,2.099e-05
2026-06-13T09:50:00+00:00,4,3240,324.0,0.0
2026-06-13T10:00:00+00:00,2,7220,722.0,1.58104811
2026-06-13T10:00:00+00:00,3,4763,476.3,2.206e-05
2026-06-13T10:00:00+00:00,4,3226,322.6,0.0
2026-06-13T10:10:00+00:00,2,7345,734.5,1.55033144
2026-06-13T10:10:00+00:00,3,4564,456.4,2.141e-05
2026-06-13T10:10:00+00:00,4,3093,309.3,0.0
2026-06-13T10:20:00+00:00,2,7356,735.6,1.54689188
2026-06-13T10:20:00+00:00,3,4469,446.9,2.135e-05
2026-06-13T10:20:00+00:00,4,3157,315.7,0.0
2026-06-13T10:30:00+00:00,2,7268,726.8,1.57352971
2026-06-13T10:30:00+00:00,3,4570,457.0,2.19e-05
2026-06-13T10:30:00+00:00,4,3214,321.4,0.0
2026-06-13T10:40:00+00:00,2,7202,720.2,1.52914195
2026-06-13T10:40:00+00:00,3,4394,439.4,2.098e-05
2026-06-13T10:40:00+00:00,4,3167,316.7,0.0
2026-06-13T10:50:00+00:00,2,7177,717.7,1.51984759
2026-06-13T10:50:00+00:00,3,4345,434.5,2.079e-05
2026-06-13T10:50:00+00:00,4,3161,316.1,0.0
2026-06-13T11:00:00+00:00,2,7057,705.7,1.41469246
2026-06-13T11:00:00+00:00,3,4209,420.9,1.867e-05
2026-06-13T11:00:00+00:00,4,2992,299.2,0.0
2026-06-13T11:10:00+00:00,2,7314,731.4,1.51612561
2026-06-13T11:10:00+00:00,3,4385,438.5,2.071e-05
2026-06-13T11:10:00+00:00,4,3074,307.4,0.0
2026-06-13T11:20:00+00:00,2,7320,732.0,1.53486981
2026-06-13T11:20:00+00:00,3,4359,435.9,2.11e-05
2026-06-13T11:20:00+00:00,4,3117,311.7,0.0
2026-06-13T11:30:00+00:00,2,7311,731.1,1.55835591
2026-06-13T11:30:00+00:00,3,4446,444.6,2.159e-05
2026-06-13T11:30:00+00:00,4,3145,314.5,0.0
2026-06-13T11:40:00+00:00,2,7258,725.8,1.55794178
2026-06-13T11:40:00+00:00,3,4402,440.2,2.157e-05
2026-06-13T11:40:00+00:00,4,3173,317.3,0.0
2026-06-13T11:50:00+00:00,2,7333,733.3,1.5023827
2026-06-13T11:50:00+00:00,3,4209,420.9,2.044e-05
2026-06-13T11:50:00+00:00,4,3123,312.3,0.0
2026-06-13T12:00:00+00:00,2,7415,741.5,1.55193901
2026-06-13T12:00:00+00:00,3,4360,436.0,2.145e-05
2026-06-13T12:00:00+00:00,4,3089,308.9,0.0
2026-06-13T12:10:00+00:00,2,7459,745.9,1.56813156
2026-06-13T12:10:00+00:00,3,4385,438.5,2.178e-05
2026-06-13T12:10:00+00:00,4,3166,316.6,0.0
2026-06-13T12:20:00+00:00,2,7264,726.4,1.53747658
2026-06-13T12:20:00+00:00,3,4401,440.1,2.116e-05
2026-06-13T12:20:00+00:00,4,3090,309.0,0.0
2026-06-13T12:30:00+00:00,2,7124,712.4,1.49046555
2026-06-13T12:30:00+00:00,3,4342,434.2,2.019e-05
2026-06-13T12:30:00+00:00,4,3057,305.7,0.0
2026-06-13T12:40:00+00:00,2,7219,721.9,1.51871622
2026-06-13T12:40:00+00:00,3,4381,438.1,2.077e-05
2026-06-13T12:40:00+00:00,4,3110,311.0,0.0
2026-06-13T12:50:00+00:00,2,7491,749.1,1.58767806
2026-06-13T12:50:00+00:00,3,4446,444.6,2.22e-05
2026-06-13T12:50:00+00:00,4,3087,308.7,0.0
2026-06-13T13:00:00+00:00,2,7570,757.0,1.59909313
2026-06-13T13:00:00+00:00,3,4374,437.4,2.244e-05
2026-06-13T13:00:00+00:00,4,3206,320.6,0.0
2026-06-13T13:10:00+00:00,2,7195,719.5,1.47269853
2026-06-13T13:10:00+00:00,3,4182,418.2,1.983e-05
2026-06-13T13:10:00+00:00,4,3048,304.8,0.0
2026-06-13T13:20:00+00:00,2,6999,699.9,1.42009552
2026-06-13T13:20:00+00:00,3,4159,415.9,1.878e-05
2026-06-13T13:20:00+00:00,4,2998,299.8,0.0
2026-06-13T13:30:00+00:00,2,7317,731.7,1.52449568
2026-06-13T13:30:00+00:00,3,4315,431.5,2.089e-05
2026-06-13T13:30:00+00:00,4,3058,305.8,0.0
2026-06-13T13:40:00+00:00,2,7311,731.1,1.51413416
2026-06-13T13:40:00+00:00,3,4253,425.3,2.068e-05
2026-06-13T13:40:00+00:00,4,3105,310.5,0.0
2026-06-13T13:50:00+00:00,2,7362,736.2,1.56203372
2026-06-13T13:50:00+00:00,3,4342,434.2,2.167e-05
2026-06-13T13:50:00+00:00,4,3149,314.9,0.0
2026-06-13T14:00:00+00:00,2,7247,724.7,1.48179122
2026-06-13T14:00:00+00:00,3,4235,423.5,2.001e-05
2026-06-13T14:00:00+00:00,4,3015,301.5,0.0
2026-06-13T14:10:00+00:00,2,7461,746.1,1.61524218
2026-06-13T14:10:00+00:00,3,4288,428.8,2.278e-05
2026-06-13T14:10:00+00:00,4,3277,327.7,0.0
2026-06-13T14:20:00+00:00,2,7244,724.4,1.50430572
2026-06-13T14:20:00+00:00,3,4245,424.5,2.047e-05
2026-06-13T14:20:00+00:00,4,3098,309.8,0.0
2026-06-13T14:30:00+00:00,2,7308,730.8,1.51937217
2026-06-13T14:30:00+00:00,3,4210,421.0,2.078e-05
2026-06-13T14:30:00+00:00,4,3117,311.7,0.0
2026-06-13T14:40:00+00:00,2,7262,726.2,1.51299823
2026-06-13T14:40:00+00:00,3,4205,420.5,2.065e-05
2026-06-13T14:40:00+00:00,4,3078,307.8,0.0
2026-06-13T14:50:00+00:00,2,7127,712.7,1.49300416
2026-06-13T14:50:00+00:00,3,4163,416.3,2.025e-05
2026-06-13T14:50:00+00:00,4,3148,314.8,0.0
2026-06-13T15:00:00+00:00,2,7256,725.6,1.51179894
2026-06-13T15:00:00+00:00,3,4221,422.1,2.063e-05
2026-06-13T15:00:00+00:00,4,3056,305.6,0.0
2026-06-13T15:10:00+00:00,2,7248,724.8,1.49423115
2026-06-13T15:10:00+00:00,3,4139,413.9,2.027e-05
2026-06-13T15:10:00+00:00,4,3098,309.8,0.0
2026-06-13T15:20:00+00:00,2,7101,710.1,1.45981141
2026-06-13T15:20:00+00:00,3,4102,410.2,1.957e-05
2026-06-13T15:20:00+00:00,4,3082,308.2,0.0
2026-06-13T15:30:00+00:00,2,7263,726.3,1.50992516
2026-06-13T15:30:00+00:00,3,4218,421.8,2.059e-05
2026-06-13T15:30:00+00:00,4,3089,308.9,0.0
2026-06-13T15:40:00+00:00,2,7331,733.1,1.53306328
2026-06-13T15:40:00+00:00,3,4213,421.3,2.107e-05
2026-06-13T15:40:00+00:00,4,3124,312.4,0.0
2026-06-13T15:50:00+00:00,2,7282,728.2,1.55603711
2026-06-13T15:50:00+00:00,3,4264,426.4,2.154e-05
2026-06-13T15:50:00+00:00,4,3187,318.7,0.0
2026-06-13T16:00:00+00:00,2,7403,740.3,1.56160796
2026-06-13T16:00:00+00:00,3,4271,427.1,2.166e-05
2026-06-13T16:00:00+00:00,4,3167,316.7,0.0
2026-06-13T16:10:00+00:00,2,7292,729.2,1.49909433
2026-06-13T16:10:00+00:00,3,4152,415.2,2.037e-05
2026-06-13T16:10:00+00:00,4,3126,312.6,0.0
2026-06-13T16:20:00+00:00,2,7276,727.6,1.4794716
2026-06-13T16:20:00+00:00,3,4226,422.6,1.997e-05
2026-06-13T16:20:00+00:00,4,2985,298.5,0.0
2026-06-13T16:30:00+00:00,2,6971,697.1,1.45243912
2026-06-13T16:30:00+00:00,3,4241,424.1,1.943e-05
2026-06-13T16:30:00+00:00,4,3033,303.3,0.0
2026-06-13T16:40:00+00:00,2,7202,720.2,1.53170439
2026-06-13T16:40:00+00:00,3,4340,434.0,2.104e-05
2026-06-13T16:40:00+00:00,4,3129,312.9,0.0
2026-06-13T16:50:00+00:00,2,7295,729.5,1.55102479
2026-06-13T16:50:00+00:00,3,4309,430.9,2.143e-05
2026-06-13T16:50:00+00:00,4,3170,317.0,0.0
2026-06-13T17:00:00+00:00,2,7343,734.3,1.53230211
2026-06-13T17:00:00+00:00,3,4321,432.1,2.105e-05
2026-06-13T17:00:00+00:00,4,3085,308.5,0.0
2026-06-13T17:10:00+00:00,2,7369,736.9,1.53649039
2026-06-13T17:10:00+00:00,3,4223,422.3,2.113e-05
2026-06-13T17:10:00+00:00,4,3142,314.2,0.0
2026-06-13T17:20:00+00:00,2,7433,743.3,1.58348499
2026-06-13T17:20:00+00:00,3,4334,433.4,2.211e-05
2026-06-13T17:20:00+00:00,4,3169,316.9,0.0
2026-06-13T17:30:00+00:00,2,7110,711.0,1.5017375
2026-06-13T17:30:00+00:00,3,4254,425.4,2.042e-05
2026-06-13T17:30:00+00:00,4,3144,314.4,0.0
2026-06-13T17:40:00+00:00,2,7223,722.3,1.48413139
2026-06-13T17:40:00+00:00,3,4165,416.5,2.007e-05
2026-06-13T17:40:00+00:00,4,3088,308.8,0.0
2026-06-13T17:50:00+00:00,2,7137,713.7,1.48753167
2026-06-13T17:50:00+00:00,3,4192,419.2,2.013e-05
2026-06-13T17:50:00+00:00,4,3120,312.0,0.0
2026-06-13T18:00:00+00:00,2,7129,712.9,1.47221012
2026-06-13T18:00:00+00:00,3,4248,424.8,1.982e-05
2026-06-13T18:00:00+00:00,4,3054,305.4,0.0
2026-06-13T18:10:00+00:00,2,7028,702.8,1.4515644
2026-06-13T18:10:00+00:00,3,4203,420.3,1.941e-05
2026-06-13T18:10:00+00:00,4,3062,306.2,0.0
2026-06-13T18:20:00+00:00,2,7314,731.4,1.52201346
2026-06-13T18:20:00+00:00,3,4217,421.7,2.084e-05
